‡(­ûn type t_tot t_blk lambda s feed x y z
20 1 1.914000 0.360000 0.001891 0.756524 129.999332 100.000000 100.000000 499.243476
20 1 1.920000 0.366000 0.001924 0.769524 129.999332 100.000000 100.000000 499.230476
20 1 1.926000 0.372000 0.001956 0.782524 129.999332 100.000000 100.000000 499.217476
20 1 1.932000 0.378000 0.001989 0.795524 129.999332 100.000000 100.000000 499.204476
20 1 1.938000 0.384000 0.002021 0.808524 129.999332 100.000000 100.000000 499.191476
20 1 1.944000 0.390000 0.002054 0.821524 129.999332 100.000000 100.000000 499.178476
20 1 1.950000 0.396000 0.002086 0.834523 129.999332 100.000000 100.000000 499.165477
20 1 1.956000 0.402000 0.002119 0.847523 129.999332 100.000000 100.000000 499.152477
20 1 1.962000 0.408000 0.002151 0.860523 129.999332 100.000000 100.000000 499.139477
20 1 1.968000 0.414000 0.002184 0.873523 129.999332 100.000000 100.000000 499.126477
20 1 1.974000 0.420000 0.002216 0.886523 129.999332 100.000000 100.000000 499.113477
20 1 1.980000 0.426000 0.002249 0.899523 129.999332 100.000000 100.000000 499.100477
20 1 1.986000 0.432000 0.002281 0.912523 129.999332 100.000000 100.000000 499.087477
20 1 1.992000 0.438000 0.002314 0.925523 129.999332 100.000000 100.000000 499.074477
20 1 1.998000 0.444000 0.002346 0.938523 129.999332 100.000000 100.000000 499.061477
20 1 2.004000 0.450000 0.002379 0.951523 129.999332 100.000000 100.000000 499.048477
20 1 2.010000 0.456000 0.002411 0.964523 129.999332 100.000000 100.000000 499.035477
20 1 2.016000 0.462000 0.002444 0.977523 129.999332 100.000000 100.000000 499.022477
20 1 2.022000 0.468000 0.002476 0.990523 129.999332 100.000000 100.000000 499.009477
20 1 2.028000 0.474000 0.002509 1.003523 129.999332 100.000000 100.000000 498.996477
20 1 2.034000 0.480000 0.002541 1.016523 129.999332 100.000000 100.000000 498.983477
20 1 2.040000 0.486000 0.002574 1.029522 129.999332 100.000000 100.000000 498.970478
20 1 2.046000 0.492000 0.002606 1.042522 129.999332 100.000000 100.000000 498.957478
20 1 2.052000 0.498000 0.002639 1.055522 129.999332 100.000000 100.000000 498.944478
20 1 2.058000 0.504000 0.002671 1.068522 129.999332 100.000000 100.000000 498.931478
20 1 2.064000 0.510000 0.002704 1.081522 129.999332 100.000000 100.000000 498.918478
20 1 2.070000 0.516000 0.002736 1.094522 129.999332 100.000000 100.000000 498.905478
20 1 2.076000 0.522000 0.002769 1.107522 129.999332 100.000000 100.000000 498.892478
20 1 2.082000 0.528000 0.002801 1.120522 129.999332 100.000000 100.000000 498.879478
20 1 2.088000 0.534000 0.002834 1.133522 129.999332 100.000000 100.000000 498.866478
20 1 2.094000 0.540000 0.002866 1.146522 129.999332 100.000000 100.000000 498.853478
20 1 2.100000 0.546000 0.002899 1.159522 129.999332 100.000000 100.000000 498.840478
20 1 2.106000 0.552000 0.002931 1.172522 129.999332 100.000000 100.000000 498.827478
20 1 2.112000 0.558000 0.002964 1.185522 129.999332 100.000000 100.000000 498.814478
20 1 2.118000 0.564000 0.002996 1.198522 129.999332 100.000000 100.000000 498.801478
20 1 2.124000 0.570000 0.003029 1.211522 129.999332 100.000000 100.000000 498.788478
20 1 2.130000 0.576000 0.003061 1.224521 129.999332 100.000000 100.000000 498.775479
20 1 2.136000 0.582000 0.003094 1.237521 129.999332 100.000000 100.000000 498.762479
20 1 2.142000 0.588000 0.003126 1.250521 129.999332 100.000000 100.000000 498.749479
20 1 2.148000 0.594000 0.003159 1.263521 129.999332 100.000000 100.000000 498.736479
20 1 2.154000 0.600000 0.003191 1.276521 129.999332 100.000000 100.000000 498.723479
20 1 2.160000 0.606000 0.003224 1.289521 129.999332 100.000000 100.000000 498.710479
20 1 2.166000 0.612000 0.003256 1.302521 129.999332 100.000000 100.000000 498.697479
20 1 2.172000 0.618000 0.003289 1.315521 129.999332 100.000000 100.000000 498.684479
20 1 2.178000 0.624000 0.003321 1.328521 129.999332 100.000000 100.000000 498.671479
20 1 2.184000 0.630000 0.003354 1.341521 129.999332 100.000000 100.000000 498.658479
20 1 2.190000 0.636000 0.003386 1.354521 129.999332 100.000000 100.000000 498.645479
20 1 2.196000 0.642000 0.003419 1.367521 129.999332 100.000000 100.000000 498.632479
20 1 2.202000 0.648000 0.003451 1.380521 129.999332 100.000000 100.000000 498.619479
20 1 2.208000 0.654000 0.003484 1.393521 129.999332 100.000000 100.000000 498.606479
20 1 2.214000 0.660000 0.003516 1.406521 129.999332 100.000000 100.000000 498.593479
20 1 2.220000 0.666000 0.003549 1.419520 129.999332 100.000000 100.000000 498.580480
20 1 2.226000 0.672000 0.003581 1.432520 129.999332 100.000000 100.000000 498.567480
20 1 2.232000 0.678000 0.003614 1.445520 129.999332 100.000000 100.000000 498.554480
20 1 2.238000 0.684000 0.003646 1.458520 129.999332 100.000000 100.000000 498.541480
20 1 2.244000 0.690000 0.003679 1.471520 129.999332 100.000000 100.000000 498.528480
20 1 2.250000 0.696000 0.003711 1.484520 129.999332 100.000000 100.000000 498.515480
20 1 2.256000 0.702000 0.003744 1.497520 129.999332 100.000000 100.000000 498.502480
20 1 2.262000 0.708000 0.003776 1.510520 129.999332 100.000000 100.000000 498.489480
20 1 2.268000 0.714000 0.003809 1.523520 129.999332 100.000000 100.000000 498.476480
20 1 2.274000 0.720000 0.003841 1.536520 129.999332 100.000000 100.000000 498.463480
20 1 2.280000 0.726000 0.003874 1.549520 129.999332 100.000000 100.000000 498.450480
20 1 2.286000 0.732000 0.003906 1.562520 129.999332 100.000000 100.000000 498.437480
20 1 2.292000 0.738000 0.003939 1.575520 129.999332 100.000000 100.000000 498.424480
20 1 2.298000 0.744000 0.003971 1.588520 129.999332 100.000000 100.000000 498.411480
20 1 2.304000 0.750000 0.004004 1.601520 129.999332 100.000000 100.000000 498.398480
20 1 2.310000 0.756000 0.004036 1.614519 129.999332 100.000000 100.000000 498.385481
20 1 2.316000 0.762000 0.004069 1.627519 129.999332 100.000000 100.000000 498.372481
20 1 2.322000 0.768000 0.004101 1.640519 129.999332 100.000000 100.000000 498.359481
20 1 2.328000 0.774000 0.004134 1.653519 129.999332 100.000000 100.000000 498.346481
20 1 2.334000 0.780000 0.004166 1.666519 129.999332 100.000000 100.000000 498.333481
20 1 2.340000 0.786000 0.004199 1.679519 129.999332 100.000000 100.000000 498.320481
20 1 2.346000 0.792000 0.004231 1.692519 129.999332 100.000000 100.000000 498.307481
20 1 2.352000 0.798000 0.004264 1.705519 129.999332 100.000000 100.000000 498.294481
20 1 2.358000 0.804000 0.004296 1.718519 129.999332 100.000000 100.000000 498.281481
20 1 2.364000 0.810000 0.004329 1.731519 129.999332 100.000000 100.000000 498.268481
20 1 2.370000 0.816000 0.004361 1.744519 129.999332 100.000000 100.000000 498.255481
20 1 2.376000 0.822000 0.004394 1.757519 129.999332 100.000000 100.000000 498.242481
20 1 2.382000 0.828000 0.004426 1.770519 129.999332 100.000000 100.000000 498.229481
20 1 2.388000 0.834000 0.004459 1.783519 129.999332 100.000000 100.000000 498.216481
20 1 2.394000 0.840000 0.004491 1.796519 129.999332 100.000000 100.000000 498.203481
20 1 2.400000 0.846000 0.004524 1.809518 129.999332 100.000000 100.000000 498.190482
20 1 2.406000 0.852000 0.004556 1.822518 129.999332 100.000000 100.000000 498.177482
20 1 2.412000 0.858000 0.004589 1.835518 129.999332 100.000000 100.000000 498.164482
20 1 2.418000 0.864000 0.004621 1.848518 129.999332 100.000000 100.000000 498.151482
20 1 2.424000 0.870000 0.004654 1.861518 129.999332 100.000000 100.000000 498.138482
20 1 2.430000 0.876000 0.004686 1.874518 129.999332 100.000000 100.000000 498.125482
20 1 2.436000 0.882000 0.004719 1.887518 129.999332 100.000000 100.000000 498.112482
20 1 2.442000 0.888000 0.004751 1.900518 129.999332 100.000000 100.000000 498.099482
20 1 2.448000 0.894000 0.004784 1.913518 129.999332 100.000000 100.000000 498.086482
20 1 2.454000 0.900000 0.004816 1.926518 129.999332 100.000000 100.000000 498.073482
20 1 2.460000 0.906000 0.004849 1.939518 129.999332 100.000000 100.000000 498.060482
20 1 2.466000 0.912000 0.004881 1.952518 129.999332 100.000000 100.000000 498.047482
20 1 2.472000 0.918000 0.004914 1.965518 129.999332 100.000000 100.000000 498.034482
20 1 2.478000 0.924000 0.004946 1.978518 129.999332 100.000000 100.000000 498.021482
20 1 2.484000 0.930000 0.004979 1.991518 129.999332 100.000000 100.000000 498.008482
20 1 2.490000 0.936000 0.005011 2.004517 129.999332 100.000000 100.000000 497.995483
20 1 2.496000 0.942000 0.005044 2.017517 129.999332 100.000000 100.000000 497.982483
20 1 2.502000 0.948000 0.005076 2.030517 129.999332 100.000000 100.000000 497.969483
20 1 2.508000 0.954000 0.005109 2.043517 129.999332 100.000000 100.000000 497.956483
20 1 2.514000 0.960000 0.005141 2.056517 129.999332 100.000000 100.000000 497.943483
20 1 2.520000 0.966000 0.005174 2.069517 129.999332 100.000000 100.000000 497.930483
20 1 2.526000 0.972000 0.005206 2.082517 129.999332 100.000000 100.000000 497.917483
20 1 2.532000 0.978000 0.005239 2.095517 129.999332 100.000000 100.000000 497.904483
20 1 2.538000 0.984000 0.005271 2.108517 129.999332 100.000000 100.000000 497.891483
20 1 2.544000 0.990000 0.005304 2.121517 129.999332 100.000000 100.000000 497.878483
20 1 2.550000 0.996000 0.005336 2.134517 129.999332 100.000000 100.000000 497.865483
20 1 2.556000 1.002000 0.005369 2.147517 129.999332 100.000000 100.000000 497.852483
20 1 2.562000 1.008000 0.005401 2.160517 129.999332 100.000000 100.000000 497.839483
20 1 2.568000 1.014000 0.005434 2.173517 129.999332 100.000000 100.000000 497.826483
20 1 2.574000 1.020000 0.005466 2.186517 129.999332 100.000000 100.000000 497.813483
20 1 2.580000 1.026000 0.005499 2.199516 129.999332 100.000000 100.000000 497.800484
20 1 2.586000 1.032000 0.005531 2.212516 129.999332 100.000000 100.000000 497.787484
20 1 2.592000 1.038000 0.005564 2.225516 129.999332 100.000000 100.000000 497.774484
20 1 2.598000 1.044000 0.005596 2.238516 129.999332 100.000000 100.000000 497.761484
20 1 2.604000 1.050000 0.005629 2.251516 129.999332 100.000000 100.000000 497.748484
20 1 2.610000 1.056000 0.005661 2.264516 129.999332 100.000000 100.000000 497.735484
20 1 2.616000 1.062000 0.005694 2.277516 129.999332 100.000000 100.000000 497.722484
20 1 2.622000 1.068000 0.005726 2.290516 129.999332 100.000000 100.000000 497.709484
20 1 2.628000 1.074000 0.005759 2.303516 129.999332 100.000000 100.000000 497.696484
20 1 2.634000 1.080000 0.005791 2.316516 129.999332 100.000000 100.000000 497.683484
20 1 2.640000 1.086000 0.005824 2.329516 129.999332 100.000000 100.000000 497.670484
20 1 2.646000 1.092000 0.005856 2.342516 129.999332 100.000000 100.000000 497.657484
20 1 2.652000 1.098000 0.005889 2.355516 129.999332 100.000000 100.000000 497.644484
20 1 2.658000 1.104000 0.005921 2.368516 129.999332 100.000000 100.000000 497.631484
20 1 2.664000 1.110000 0.005954 2.381516 129.999332 100.000000 100.000000 497.618484
20 1 2.670000 1.116000 0.005986 2.394515 129.999332 100.000000 100.000000 497.605485
20 1 2.676000 1.122000 0.006019 2.407515 129.999332 100.000000 100.000000 497.592485
20 1 2.682000 1.128000 0.006051 2.420515 129.999332 100.000000 100.000000 497.579485
20 1 2.688000 1.134000 0.006084 2.433515 129.999332 100.000000 100.000000 497.566485
20 1 2.694000 1.140000 0.006116 2.446515 129.999332 100.000000 100.000000 497.553485
20 1 2.700000 1.146000 0.006149 2.459515 129.999332 100.000000 100.000000 497.540485
20 1 2.706000 1.152000 0.006181 2.472515 129.999332 100.000000 100.000000 497.527485
20 1 2.712000 1.158000 0.006214 2.485515 129.999332 100.000000 100.000000 497.514485
20 1 2.718000 1.164000 0.006246 2.498515 129.999332 100.000000 100.000000 497.501485
20 1 2.724000 1.170000 0.006279 2.511515 129.999332 100.000000 100.000000 497.488485
20 1 2.730000 1.176000 0.006311 2.524515 129.999332 100.000000 100.000000 497.475485
20 1 2.736000 1.182000 0.006344 2.537515 129.999332 100.000000 100.000000 497.462485
20 1 2.742000 1.188000 0.006376 2.550515 129.999332 100.000000 100.000000 497.449485
20 1 2.748000 1.194000 0.006409 2.563515 129.999332 100.000000 100.000000 497.436485
20 1 2.754000 1.200000 0.006441 2.576515 129.999332 100.000000 100.000000 497.423485
20 1 2.760000 1.206000 0.006474 2.589514 129.999332 100.000000 100.000000 497.410486
20 1 2.766000 1.212000 0.006506 2.602514 129.999332 100.000000 100.000000 497.397486
20 1 2.772000 1.218000 0.006539 2.615514 129.999332 100.000000 100.000000 497.384486
20 1 2.778000 1.224000 0.006571 2.628514 129.999332 100.000000 100.000000 497.371486
20 1 2.784000 1.230000 0.006604 2.641514 129.999332 100.000000 100.000000 497.358486
20 1 2.790000 1.236000 0.006636 2.654514 129.999332 100.000000 100.000000 497.345486
20 1 2.796000 1.242000 0.006669 2.667514 129.999332 100.000000 100.000000 497.332486
20 1 2.802000 1.248000 0.006701 2.680514 129.999332 100.000000 100.000000 497.319486
20 1 2.808000 1.254000 0.006734 2.693514 129.999332 100.000000 100.000000 497.306486
20 1 2.814000 1.260000 0.006766 2.706514 129.999332 100.000000 100.000000 497.293486
20 1 2.820000 1.266000 0.006799 2.719514 129.999332 100.000000 100.000000 497.280486
20 1 2.826000 1.272000 0.006831 2.732514 129.999332 100.000000 100.000000 497.267486
20 1 2.832000 1.278000 0.006864 2.745514 129.999332 100.000000 100.000000 497.254486
20 1 2.838000 1.284000 0.006896 2.758514 129.999332 100.000000 100.000000 497.241486
20 1 2.844000 1.290000 0.006929 2.771514 129.999332 100.000000 100.000000 497.228486
20 1 2.850000 1.296000 0.006961 2.784513 129.999332 100.000000 100.000000 497.215487
20 1 2.856000 1.302000 0.006994 2.797513 129.999332 100.000000 100.000000 497.202487
20 1 2.862000 1.308000 0.007026 2.810513 129.999332 100.000000 100.000000 497.189487
20 1 2.868000 1.314000 0.007059 2.823513 129.999332 100.000000 100.000000 497.176487
20 1 2.874000 1.320000 0.007091 2.836513 129.999332 100.000000 100.000000 497.163487
20 1 2.880000 1.326000 0.007124 2.849513 129.999332 100.000000 100.000000 497.150487
20 1 2.886000 1.332000 0.007156 2.862513 129.999332 100.000000 100.000000 497.137487
20 1 2.892000 1.338000 0.007189 2.875513 129.999332 100.000000 100.000000 497.124487
20 1 2.898000 1.344000 0.007221 2.888513 129.999332 100.000000 100.000000 497.111487
20 1 2.904000 1.350000 0.007254 2.901513 129.999332 100.000000 100.000000 497.098487
20 1 2.910000 1.356000 0.007286 2.914513 129.999332 100.000000 100.000000 497.085487
20 1 2.916000 1.362000 0.007319 2.927513 129.999332 100.000000 100.000000 497.072487
20 1 2.922000 1.368000 0.007351 2.940513 129.999332 100.000000 100.000000 497.059487
20 1 2.928000 1.374000 0.007384 2.953513 129.999332 100.000000 100.000000 497.046487
20 1 2.934000 1.380000 0.007416 2.966513 129.999332 100.000000 100.000000 497.033487
20 1 2.940000 1.386000 0.007449 2.979512 129.999332 100.000000 100.000000 497.020488
20 1 2.946000 1.392000 0.007481 2.992512 129.999332 100.000000 100.000000 497.007488
20 1 2.952000 1.398000 0.007514 3.005512 129.999332 100.000000 100.000000 496.994488
20 1 2.958000 1.404000 0.007546 3.018512 129.999332 100.000000 100.000000 496.981488
20 1 2.964000 1.410000 0.007579 3.031512 129.999332 100.000000 100.000000 496.968488
20 1 2.970000 1.416000 0.007611 3.044512 129.999332 100.000000 100.000000 496.955488
20 1 2.976000 1.422000 0.007644 3.057512 129.999332 100.000000 100.000000 496.942488
20 1 2.982000 1.428000 0.007676 3.070512 129.999332 100.000000 100.000000 496.929488
20 1 2.988000 1.434000 0.007709 3.083512 129.999332 100.000000 100.000000 496.916488
20 1 2.994000 1.440000 0.007741 3.096512 129.999332 100.000000 100.000000 496.903488
20 1 3.000000 1.446000 0.007774 3.109512 129.999332 100.000000 100.000000 496.890488
20 1 3.006000 1.452000 0.007806 3.122512 129.999332 100.000000 100.000000 496.877488
20 1 3.012000 1.458000 0.007839 3.135512 129.999332 100.000000 100.000000 496.864488
20 1 3.018000 1.464000 0.007871 3.148512 129.999332 100.000000 100.000000 496.851488
20 1 3.024000 1.470000 0.007904 3.161512 129.999332 100.000000 100.000000 496.838488
20 1 3.030000 1.476000 0.007936 3.174511 129.999332 100.000000 100.000000 496.825489
20 1 3.036000 1.482000 0.007969 3.187511 129.999332 100.000000 100.000000 496.812489
20 1 3.042000 1.488000 0.008001 3.200511 129.999332 100.000000 100.000000 496.799489
20 1 3.048000 1.494000 0.008034 3.213511 129.999332 100.000000 100.000000 496.786489
20 1 3.054000 1.500000 0.008066 3.226511 129.999332 100.000000 100.000000 496.773489
20 1 3.060000 1.506000 0.008099 3.239511 129.999332 100.000000 100.000000 496.760489
20 1 3.066000 1.512000 0.008131 3.252511 129.999332 100.000000 100.000000 496.747489
20 1 3.072000 1.518000 0.008164 3.265511 129.999332 100.000000 100.000000 496.734489
20 1 3.078000 1.524000 0.008196 3.278511 129.999332 100.000000 100.000000 496.721489
20 1 3.084000 1.530000 0.008229 3.291511 129.999332 100.000000 100.000000 496.708489
20 1 3.090000 1.536000 0.008261 3.304511 129.999332 100.000000 100.000000 496.695489
20 1 3.096000 1.542000 0.008294 3.317511 129.999332 100.000000 100.000000 496.682489
20 1 3.102000 1.548000 0.008326 3.330511 129.999332 100.000000 100.000000 496.669489
20 1 3.108000 1.554000 0.008359 3.343511 129.999332 100.000000 100.000000 496.656489
20 1 3.114000 1.560000 0.008391 3.356511 129.999332 100.000000 100.000000 496.643489
20 1 3.120000 1.566000 0.008424 3.369510 129.999332 100.000000 100.000000 496.630490
20 1 3.126000 1.572000 0.008456 3.382510 129.999332 100.000000 100.000000 496.617490
20 1 3.132000 1.578000 0.008489 3.395510 129.999332 100.000000 100.000000 496.604490
20 1 3.138000 1.584000 0.008521 3.408510 129.999332 100.000000 100.000000 496.591490
20 1 3.144000 1.590000 0.008554 3.421510 129.999332 100.000000 100.000000 496.578490
20 1 3.150000 1.596000 0.008586 3.434510 129.999332 100.000000 100.000000 496.565490
20 1 3.156000 1.602000 0.008619 3.447510 129.999332 100.000000 100.000000 496.552490
20 1 3.162000 1.608000 0.008651 3.460510 129.999332 100.000000 100.000000 496.539490
20 1 3.168000 1.614000 0.008684 3.473510 129.999332 100.000000 100.000000 496.526490
20 1 3.174000 1.620000 0.008716 3.486510 129.999332 100.000000 100.000000 496.513490
20 1 3.180000 1.626000 0.008749 3.499510 129.999332 100.000000 100.000000 496.500490
20 1 3.186000 1.632000 0.008781 3.512510 129.999332 100.000000 100.000000 496.487490
20 1 3.192000 1.638000 0.008814 3.525510 129.999332 100.000000 100.000000 496.474490
20 1 3.198000 1.644000 0.008846 3.538510 129.999332 100.000000 100.000000 496.461490
20 1 3.204000 1.650000 0.008879 3.551510 129.999332 100.000000 100.000000 496.448490
20 1 3.210000 1.656000 0.008911 3.564509 129.999332 100.000000 100.000000 496.435491
20 1 3.216000 1.662000 0.008944 3.577509 129.999332 100.000000 100.000000 496.422491
20 1 3.222000 1.668000 0.008976 3.590509 129.999332 100.000000 100.000000 496.409491
20 1 3.228000 1.674000 0.009009 3.603509 129.999332 100.000000 100.000000 496.396491
20 1 3.234000 1.680000 0.009041 3.616509 129.999332 100.000000 100.000000 496.383491
20 1 3.240000 1.686000 0.009074 3.629509 129.999332 100.000000 100.000000 496.370491
20 1 3.246000 1.692000 0.009106 3.642509 129.999332 100.000000 100.000000 496.357491
20 1 3.252000 1.698000 0.009139 3.655509 129.999332 100.000000 100.000000 496.344491
20 1 3.258000 1.704000 0.009171 3.668509 129.999332 100.000000 100.000000 496.331491
20 1 3.264000 1.710000 0.009204 3.681509 129.999332 100.000000 100.000000 496.318491
20 1 3.270000 1.716000 0.009236 3.694509 129.999332 100.000000 100.000000 496.305491
20 1 3.276000 1.722000 0.009269 3.707509 129.999332 100.000000 100.000000 496.292491
20 1 3.282000 1.728000 0.009301 3.720509 129.999332 100.000000 100.000000 496.279491
20 1 3.288000 1.734000 0.009334 3.733509 129.999332 100.000000 100.000000 496.266491
20 1 3.294000 1.740000 0.009366 3.746509 129.999332 100.000000 100.000000 496.253491
20 1 3.300000 1.746000 0.009399 3.759508 129.999332 100.000000 100.000000 496.240492
20 1 3.306000 1.752000 0.009431 3.772508 129.999332 100.000000 100.000000 496.227492
20 1 3.312000 1.758000 0.009464 3.785508 129.999332 100.000000 100.000000 496.214492
20 1 3.318000 1.764000 0.009496 3.798508 129.999332 100.000000 100.000000 496.201492
20 1 3.324000 1.770000 0.009529 3.811508 129.999332 100.000000 100.000000 496.188492
20 1 3.330000 1.776000 0.009561 3.824508 129.999332 100.000000 100.000000 496.175492
